,NOC_CNP,NOC_Title,Titre_CNP,PROV,ER_Code_Code_RE,ER_Name_Nom_RE,Low_Wage_Salaire_Minium,Median_Wage_Salaire_Median,High_Wage_Salaire_Maximal,Average_Wage_Salaire_Moyen,Data_Source_E,Data_Source_F,Reference_Period,Revision_Date_Date_revision,Annual_Wage_Flag_Salaire_annuel,Wage_Comment_E,Wage_Comment_F,Year,Wage_Comment_F1
119736,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",QC,ER2430,Estrie,13.1,13.1,15.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119738,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",QC,ER2435,Mont̩r̩gie,13.1,13.5,27.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119740,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",QC,ER2445,Laval,13.1,13.5,27.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119743,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",QC,ER2460,Outaouais,13.1,13.5,27.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119745,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",QC,ER2470,Mauricie,13.1,13.5,27.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119749,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",ON,ER35,Ontario,14.25,16.5,29.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119753,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",ON,ER3530,Toronto,14.25,16.5,29.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119754,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",ON,ER3540,Kitchener--Waterloo--Barrie,14.25,16.5,29.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119757,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",ON,ER3570,Windsor--Sarnia,14.25,16.5,29.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119759,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",ON,ER3590,Northeast,14.25,15.0,24.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119761,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",MB,ER46,Manitoba,11.9,11.9,19.98,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119766,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",MB,ER4650,Winnipeg,11.9,11.9,19.98,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119767,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",MB,ER4660,Interlake,11.9,11.9,19.98,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119770,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",SK,ER47,Saskatchewan,11.45,14.42,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119771,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",SK,ER4710,Regina--Moose Mountain,11.45,14.42,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119777,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",AB,ER48,Alberta,15.0,16.67,23.08,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119780,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",AB,ER4830,Calgary,15.0,15.0,20.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119784,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",AB,ER4870,Athabasca--Grande Prairie--Peace River,15.0,16.67,23.08,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119786,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",BC,ER59,British Columbia,14.6,16.25,23.08,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119787,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",BC,ER5910,Vancouver Island and Coast,14.6,16.25,23.08,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119788,NOC_7513,taxi and limousine drivers and chauffeurs,"Chauffeurs/chauffeuses de taxi, chauffeurs/chauffeuses de limousine et chauffeurs/chauffeuses",BC,ER5920,Lower Mainland,14.6,16.25,23.08,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119798,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,,ER00,National,12.0,17.41,30.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119799,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NL,ER10,Newfoundland and Labrador,12.15,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119800,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NL,ER1010,Avalon Peninsula,12.15,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119802,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NL,ER1030,West Coast--Northern Peninsula--Labrador,12.15,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119804,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,PE,ER1110,Prince Edward Island,12.85,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119805,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NS,ER12,Nova Scotia,12.55,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119806,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NS,ER1210,Cape Breton,12.55,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119807,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NS,ER1220,North Shore,12.55,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119808,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NS,ER1230,Annapolis Valley,12.55,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119809,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NS,ER1240,Southern,12.55,14.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119810,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NS,ER1250,Halifax,12.55,13.5,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119811,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NB,ER13,New Brunswick,11.7,14.0,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119812,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NB,ER1310,Campbellton--Miramichi,11.7,14.0,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119813,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NB,ER1320,Moncton--Richibucto,11.7,14.0,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119814,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NB,ER1330,Saint John--St. Stephen,11.7,14.0,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119815,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NB,ER1340,Fredericton--Oromocto,11.7,14.0,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119816,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,NB,ER1350,Edmundston--Woodstock,11.7,14.0,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119817,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER24,Qu̩bec,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119819,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2415,Bas-Saint-Laurent,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119820,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2420,Capitale-Nationale,13.1,15.0,29.46,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119821,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2425,Chaudi̬re-Appalaches,13.1,15.0,28.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119822,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2430,Estrie,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119823,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2433,Centre-du-Qu̩bec,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119824,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2435,Mont̩r̩gie,13.1,15.0,21.7,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119825,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2440,Montr̩al,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119826,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2445,Laval,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119827,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2450,Lanaudi̬re,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119828,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2455,Laurentides,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119829,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2460,Outaouais,13.1,15.0,26.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119831,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2470,Mauricie,13.1,15.0,25.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119832,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2475,Saguenay--Lac-Saint-Jean,13.1,15.0,28.43,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119833,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,QC,ER2480,C̫te-Nord,13.1,15.0,29.6,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119835,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER35,Ontario,14.25,18.51,30.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119836,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3510,Ottawa,14.25,19.0,30.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119837,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3515,Kingston--Pembroke,14.25,17.0,30.2,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119838,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3520,Muskoka--Kawarthas,14.25,18.51,30.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119839,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3530,Toronto,14.25,20.0,30.77,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119840,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3540,Kitchener--Waterloo--Barrie,14.25,17.5,28.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119841,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3550,Hamilton--Niagara Peninsula,14.25,17.31,30.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119842,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3560,London,14.25,18.0,30.51,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119843,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3570,Windsor--Sarnia,14.25,18.51,30.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119844,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3580,Stratford--Bruce Peninsula,14.25,17.0,28.0,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
119845,NOC_7514,delivery and courier service drivers,Chauffeurs-livreurs/chauffeuses-livreuses - services de livraison et de messagerie,ON,ER3590,Northeast,14.25,16.8,30.73,,Labour Force Survey,Enqu̻te sur la population active,2018-2019,2020-12-11,0,,,2020,
